id	sample	name	stain	count	ancestry
704932	IPIHNSC023.T1	HLADR hi	dc	18	"Q1: BDCA3-,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704933	IPIHNSC023.T1	PDL1 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704934	IPIHNSC023.T1	PDL2 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704935	IPIHNSC023.T1	Q2: BDCA3+,BDCA1+	dc	10	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704936	IPIHNSC023.T1	BDCA1 hi	dc	10	"Q2: BDCA3+,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704937	IPIHNSC023.T1	BDCA3 hi	dc	10	"Q2: BDCA3+,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704938	IPIHNSC023.T1	CD11c hi	dc	0	"Q2: BDCA3+,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704939	IPIHNSC023.T1	CD14 hi	dc	1	"Q2: BDCA3+,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704940	IPIHNSC023.T1	CD16 hi	dc	0	"Q2: BDCA3+,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704941	IPIHNSC023.T1	CD85g hi	dc	2	"Q2: BDCA3+,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704942	IPIHNSC023.T1	CD209 hi	dc	3	"Q2: BDCA3+,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704943	IPIHNSC023.T1	HLADR hi	dc	10	"Q2: BDCA3+,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704944	IPIHNSC023.T1	PDL1 hi	dc	0	"Q2: BDCA3+,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704945	IPIHNSC023.T1	PDL2 hi	dc	0	"Q2: BDCA3+,BDCA1+	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704946	IPIHNSC023.T1	Q3: BDCA3+,BDCA1-	dc	15	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704947	IPIHNSC023.T1	BDCA1 hi	dc	1	"Q3: BDCA3+,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704948	IPIHNSC023.T1	BDCA3 hi	dc	14	"Q3: BDCA3+,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704949	IPIHNSC023.T1	CD11c hi	dc	2	"Q3: BDCA3+,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704950	IPIHNSC023.T1	CD14 hi	dc	4	"Q3: BDCA3+,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704951	IPIHNSC023.T1	CD16 hi	dc	0	"Q3: BDCA3+,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704952	IPIHNSC023.T1	CD85g hi	dc	4	"Q3: BDCA3+,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704953	IPIHNSC023.T1	CD209 hi	dc	1	"Q3: BDCA3+,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704954	IPIHNSC023.T1	HLADR hi	dc	15	"Q3: BDCA3+,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704955	IPIHNSC023.T1	PDL1 hi	dc	1	"Q3: BDCA3+,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704956	IPIHNSC023.T1	PDL2 hi	dc	4	"Q3: BDCA3+,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704957	IPIHNSC023.T1	Q4: BDCA3-,BDCA1-	dc	115	"CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704958	IPIHNSC023.T1	BDCA1 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704959	IPIHNSC023.T1	BDCA3 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704960	IPIHNSC023.T1	CD11c hi	dc	9	"Q4: BDCA3-,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704961	IPIHNSC023.T1	CD14 hi	dc	53	"Q4: BDCA3-,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704962	IPIHNSC023.T1	CD16 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704963	IPIHNSC023.T1	CD85g hi	dc	19	"Q4: BDCA3-,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704964	IPIHNSC023.T1	CD209 hi	dc	2	"Q4: BDCA3-,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704965	IPIHNSC023.T1	HLADR hi	dc	113	"Q4: BDCA3-,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704966	IPIHNSC023.T1	PDL1 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704967	IPIHNSC023.T1	PDL2 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD11c-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704968	IPIHNSC023.T1	CD14 hi	dc	473	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704969	IPIHNSC023.T1	CD14+ TAMs	dc	418	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704970	IPIHNSC023.T1	BDCA1 hi	dc	20	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704971	IPIHNSC023.T1	BDCA3 hi	dc	153	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704972	IPIHNSC023.T1	CD11c hi	dc	418	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704973	IPIHNSC023.T1	CD14 hi	dc	418	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704974	IPIHNSC023.T1	CD16 hi	dc	16	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704975	IPIHNSC023.T1	CD85g hi	dc	153	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704976	IPIHNSC023.T1	CD209 hi	dc	17	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704977	IPIHNSC023.T1	HLADR hi	dc	416	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704978	IPIHNSC023.T1	PDL1 hi	dc	0	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704979	IPIHNSC023.T1	PDL2 hi	dc	0	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704980	IPIHNSC023.T1	Q1: BDCA3-,BDCA1+	dc	10	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704981	IPIHNSC023.T1	BDCA1 hi	dc	10	"Q1: BDCA3-,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704982	IPIHNSC023.T1	BDCA3 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704983	IPIHNSC023.T1	CD11c hi	dc	10	"Q1: BDCA3-,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704984	IPIHNSC023.T1	CD14 hi	dc	10	"Q1: BDCA3-,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704985	IPIHNSC023.T1	CD16 hi	dc	1	"Q1: BDCA3-,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704986	IPIHNSC023.T1	CD85g hi	dc	8	"Q1: BDCA3-,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704987	IPIHNSC023.T1	CD209 hi	dc	1	"Q1: BDCA3-,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704988	IPIHNSC023.T1	HLADR hi	dc	10	"Q1: BDCA3-,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704989	IPIHNSC023.T1	PDL1 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704990	IPIHNSC023.T1	PDL2 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704991	IPIHNSC023.T1	Q2: BDCA3+,BDCA1+	dc	10	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704992	IPIHNSC023.T1	BDCA1 hi	dc	10	"Q2: BDCA3+,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704993	IPIHNSC023.T1	BDCA3 hi	dc	8	"Q2: BDCA3+,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704994	IPIHNSC023.T1	CD11c hi	dc	10	"Q2: BDCA3+,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704995	IPIHNSC023.T1	CD14 hi	dc	10	"Q2: BDCA3+,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704996	IPIHNSC023.T1	CD16 hi	dc	1	"Q2: BDCA3+,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704997	IPIHNSC023.T1	CD85g hi	dc	6	"Q2: BDCA3+,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704998	IPIHNSC023.T1	CD209 hi	dc	1	"Q2: BDCA3+,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
704999	IPIHNSC023.T1	HLADR hi	dc	10	"Q2: BDCA3+,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705000	IPIHNSC023.T1	PDL1 hi	dc	0	"Q2: BDCA3+,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705001	IPIHNSC023.T1	PDL2 hi	dc	0	"Q2: BDCA3+,BDCA1+	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705002	IPIHNSC023.T1	Q3: BDCA3+,BDCA1-	dc	175	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705003	IPIHNSC023.T1	BDCA1 hi	dc	0	"Q3: BDCA3+,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705004	IPIHNSC023.T1	BDCA3 hi	dc	145	"Q3: BDCA3+,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705005	IPIHNSC023.T1	CD11c hi	dc	175	"Q3: BDCA3+,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705006	IPIHNSC023.T1	CD14 hi	dc	175	"Q3: BDCA3+,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705007	IPIHNSC023.T1	CD16 hi	dc	2	"Q3: BDCA3+,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705008	IPIHNSC023.T1	CD85g hi	dc	48	"Q3: BDCA3+,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705009	IPIHNSC023.T1	CD209 hi	dc	9	"Q3: BDCA3+,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705010	IPIHNSC023.T1	HLADR hi	dc	175	"Q3: BDCA3+,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705011	IPIHNSC023.T1	PDL1 hi	dc	0	"Q3: BDCA3+,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705012	IPIHNSC023.T1	PDL2 hi	dc	0	"Q3: BDCA3+,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705013	IPIHNSC023.T1	Q4: BDCA3-,BDCA1-	dc	223	"CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705014	IPIHNSC023.T1	BDCA1 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705015	IPIHNSC023.T1	BDCA3 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705016	IPIHNSC023.T1	CD11c hi	dc	223	"Q4: BDCA3-,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705017	IPIHNSC023.T1	CD14 hi	dc	223	"Q4: BDCA3-,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705018	IPIHNSC023.T1	CD16 hi	dc	12	"Q4: BDCA3-,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705019	IPIHNSC023.T1	CD85g hi	dc	91	"Q4: BDCA3-,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705020	IPIHNSC023.T1	CD209 hi	dc	6	"Q4: BDCA3-,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705021	IPIHNSC023.T1	HLADR hi	dc	221	"Q4: BDCA3-,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705022	IPIHNSC023.T1	PDL1 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705023	IPIHNSC023.T1	PDL2 hi	dc	0	"Q4: BDCA3-,BDCA1-	CD14+ TAMs	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705024	IPIHNSC023.T1	CD14-	dc	123	"CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705025	IPIHNSC023.T1	BDCA1 hi	dc	36	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705026	IPIHNSC023.T1	BDCA3 hi	dc	20	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705027	IPIHNSC023.T1	CD11c hi	dc	23	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705028	IPIHNSC023.T1	CD14 hi	dc	4	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705029	IPIHNSC023.T1	CD16 hi	dc	0	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705030	IPIHNSC023.T1	CD85g hi	dc	9	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705031	IPIHNSC023.T1	CD209 hi	dc	4	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705032	IPIHNSC023.T1	HLADR hi	dc	121	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705033	IPIHNSC023.T1	PDL1 hi	dc	2	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705034	IPIHNSC023.T1	PDL2 hi	dc	5	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705035	IPIHNSC023.T1	Q1: BDCA3-,BDCA1+	dc	26	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705036	IPIHNSC023.T1	BDCA1 hi	dc	26	"Q1: BDCA3-,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705037	IPIHNSC023.T1	BDCA3 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705038	IPIHNSC023.T1	CD11c hi	dc	8	"Q1: BDCA3-,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705039	IPIHNSC023.T1	CD14 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705040	IPIHNSC023.T1	CD16 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705041	IPIHNSC023.T1	CD85g hi	dc	0	"Q1: BDCA3-,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705042	IPIHNSC023.T1	CD209 hi	dc	0	"Q1: BDCA3-,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705043	IPIHNSC023.T1	HLADR hi	dc	26	"Q1: BDCA3-,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705044	IPIHNSC023.T1	PDL1 hi	dc	1	"Q1: BDCA3-,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705045	IPIHNSC023.T1	PDL2 hi	dc	1	"Q1: BDCA3-,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705046	IPIHNSC023.T1	Q2: BDCA3+,BDCA1+	dc	9	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705047	IPIHNSC023.T1	BDCA1 hi	dc	9	"Q2: BDCA3+,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705048	IPIHNSC023.T1	BDCA3 hi	dc	9	"Q2: BDCA3+,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705049	IPIHNSC023.T1	CD11c hi	dc	0	"Q2: BDCA3+,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705050	IPIHNSC023.T1	CD14 hi	dc	0	"Q2: BDCA3+,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705051	IPIHNSC023.T1	CD16 hi	dc	0	"Q2: BDCA3+,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705052	IPIHNSC023.T1	CD85g hi	dc	1	"Q2: BDCA3+,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705053	IPIHNSC023.T1	CD209 hi	dc	2	"Q2: BDCA3+,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705054	IPIHNSC023.T1	HLADR hi	dc	9	"Q2: BDCA3+,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705055	IPIHNSC023.T1	PDL1 hi	dc	0	"Q2: BDCA3+,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705056	IPIHNSC023.T1	PDL2 hi	dc	0	"Q2: BDCA3+,BDCA1+	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705057	IPIHNSC023.T1	Q3: BDCA3+,BDCA1-	dc	12	"CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705058	IPIHNSC023.T1	BDCA1 hi	dc	1	"Q3: BDCA3+,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705059	IPIHNSC023.T1	BDCA3 hi	dc	11	"Q3: BDCA3+,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705060	IPIHNSC023.T1	CD11c hi	dc	1	"Q3: BDCA3+,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705061	IPIHNSC023.T1	CD14 hi	dc	0	"Q3: BDCA3+,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705062	IPIHNSC023.T1	CD16 hi	dc	0	"Q3: BDCA3+,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705063	IPIHNSC023.T1	CD85g hi	dc	0	"Q3: BDCA3+,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705064	IPIHNSC023.T1	CD209 hi	dc	1	"Q3: BDCA3+,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705065	IPIHNSC023.T1	HLADR hi	dc	12	"Q3: BDCA3+,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
705066	IPIHNSC023.T1	PDL1 hi	dc	1	"Q3: BDCA3+,BDCA1-	CD14-	CD16- Not Monocytes	HLADR+,Lymphocytes-	CD45+	Live	Single Cells 2	Single Cells	Time"
